Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Botswana,BWA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.259852897,0.255628405,0.31651315,0.402049025,0.661173422,0.778200394,1.078301086,1.167496692,1.241699922,1.331422957,1.352341637,1.428562592,1.432621036,1.354315926,1.302807154,1.346946597,1.49752294,1.504044057,1.751632569,1.877705125,2.161758939,2.080706179,2.461680264,2.359386388,2.200239311,2.229396678,1.961047298,2.045949236,2.381730277,2.456094621,2.443808268,2.309996064,2.392817821,2.328611911,2.242762898,2.38619212,2.212891221,2.313937676,2.312291984,2.071008146,1.659525722,1.931243022,1.665688933,2.57497377,3.285706919,3.216895954,3.020750178,3.283604213,3.569028607,3.146157319,2.573445809,2.746850745,2.984845231,2.99353612,
Central African Republic,CAF,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.036042822,0.035303182,0.034527461,0.034995382,0.036971134,0.037598599,0.038363836,0.039276338,0.039491885,0.044888303,0.043663935,0.053219776,0.052604816,0.060731481,0.054309529,0.053519277,0.066090717,0.0836969,0.075719473,0.068247862,0.055329032,0.070633314,0.055282557,0.058299362,0.059239633,0.059228471,0.062806228,0.061132033,0.060625651,0.060732816,0.067433328,0.069269269,0.069294724,0.063903121,0.061104372,0.058967406,0.061769302,0.059985166,0.04417651,0.043298292,0.044691792,0.048061115,0.048581085,0.032461525,0.035062431,0.050007344,0.052867589,0.054093962,0.05517912,0.058951973,0.060298872,0.060327458,0.06920308,0.071500368,
Canada,CAN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,16.79456012,16.65533954,17.23951382,17.87240288,17.97871174,17.29289826,17.62756011,18.03399778,17.98715723,18.39536354,18.37317745,17.39625216,16.47390037,16.06152552,16.66643952,16.50987094,15.96076486,16.23339801,17.18214941,17.43133473,15.90672438,15.49791671,15.76531803,15.57019259,15.99456881,16.24154149,16.54276912,16.90657323,17.03859898,17.21622237,17.69698163,17.22420933,17.66725292,18.13019221,17.52505346,18.02253295,17.60884534,18.06142659,17.28147954,16.11070736,16.51487733,16.77066291,16.34154481,16.39763494,16.38205449,16.16405866,15.94733576,16.22774615,16.5528684,16.1423151,14.37535312,14.686922,14.77610117,14.3453598,
Central Europe and the Baltics,CEB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,8.960267817,9.021013425,9.231188794,9.593573229,9.60384056,9.98151663,10.41347414,10.76554717,11.32465707,11.48416606,11.51006995,11.0534278,11.06649211,11.07794978,11.19105444,11.21304034,11.25806409,11.43689653,11.31445013,10.93865037,9.679322946,8.875572831,8.236837014,8.048847819,7.846531473,7.907845652,8.177123252,7.925325775,7.44027509,7.04073358,7.033398844,7.198772105,7.091173015,7.422839702,7.422040476,7.43445674,7.673962947,7.752546083,7.582817348,6.951358761,7.259100709,7.292509867,7.046605076,6.832772776,6.674883902,6.796331708,6.919924617,7.204385419,7.189206409,6.834593451,6.438835026,7.001686291,6.884049365,6.262061601,
Switzerland,CHE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,6.706701978,6.986401485,7.044866631,7.56825334,6.787849065,6.410563036,6.714791454,6.804922137,6.996312167,6.772692718,6.866719161,6.454945284,6.070352724,6.682367487,6.578933275,7.043961198,6.992901734,6.705957092,6.65002777,6.5679672,6.672529703,6.930110656,6.848088334,6.45256415,6.267941797,6.337847429,6.387663765,6.190644932,6.37735494,6.383980607,6.235849254,6.393420946,6.122088148,6.252581244,6.283052252,6.32796454,6.230519938,5.912714635,6.017240534,5.76638359,5.921474614,5.345863542,5.453264725,5.5155015,4.995903476,4.857652303,4.871378654,4.709850163,4.521941776,4.475562314,4.154446192,4.317192419,3.920810638,3.850285995,
Channel Islands,CHI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,2.883576237,3.080601508,3.162507944,3.10375014,2.880566071,2.573831996,2.592503163,2.380105836,2.40744959,2.515780951,2.466175148,2.217306918,1.847451869,1.862268668,1.935576409,1.842073035,1.835408519,1.824935595,2.175450235,2.57075196,2.472059605,2.326727974,2.367468595,2.474983471,2.663769075,2.876313356,3.250152741,3.639902242,3.626204975,3.746264601,3.473482187,3.293662162,3.291237662,3.377237913,3.613556337,3.617157197,3.6557264,4.063495838,4.235224825,4.010533735,4.208919566,4.556733428,4.642950368,4.828516483,4.405202697,4.673673129,4.862912646,4.834195706,4.752230579,4.959707766,4.516023851,4.578164622,4.543795654,4.272847297,
China,CHN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.112012122,1.085975473,1.12978655,1.149354151,1.145342811,1.290490018,1.322279504,1.466442173,1.630912238,1.648446396,1.593110927,1.55863445,1.6054693,1.665259403,1.792537699,1.787253768,1.869846549,1.96790528,2.08198996,2.120497564,2.126772112,2.216061541,2.291716439,2.452565341,2.556521414,2.793543372,2.743462034,2.794433185,2.835980063,2.752282087,2.904182094,3.023026064,3.241626054,3.718460416,4.259581351,4.80528434,5.302700798,5.73304044,5.875814004,6.272106951,6.828166449,7.423206459,7.604475738,7.9165359,7.957752832,7.810149363,7.785797203,7.905034038,8.249747926,8.418138867,8.519901495,8.936542171,8.870590614,9.399266327,
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.483372007,0.47206907,0.501682314,0.493116833,0.483962375,0.502176926,0.550952556,0.52677224,0.587008245,0.526798196,0.481722147,0.423603031,0.386789937,0.437357054,0.37454992,0.329904448,0.331302318,0.311063703,0.302717764,0.279792156,0.243819042,0.241629723,0.231206691,0.235753607,0.236890347,0.249253394,0.299955084,0.351395293,0.327929492,0.423857316,0.39364362,0.384340912,0.396000573,0.304007071,0.305981118,0.318684176,0.305575534,0.296463841,0.321570086,0.291445472,0.325274762,0.307997563,0.384372524,0.409402344,0.426425228,0.446203256,0.438774955,0.461213797,0.449418229,0.46785712,0.452374092,0.489660232,0.485714724,0.462448181,
Cameroon,CMR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.135058598,0.139997416,0.142106389,0.144354592,0.136885888,0.168754867,0.152948909,0.208247264,0.219522883,0.231854762,0.239220819,0.246654607,0.255352999,0.505252243,0.513621102,0.489390713,0.575040093,0.50716684,0.310136633,0.432701112,0.419535395,0.388320057,0.36268299,0.38519789,0.405087705,0.394807496,0.39403621,0.38628075,0.391598079,0.367197838,0.383949687,0.372291957,0.357196273,0.354788327,0.339207393,0.320294585,0.317582379,0.373065861,0.380428486,0.40343782,0.397812373,0.366992311,0.360733777,0.381924885,0.401837851,0.40323477,0.413406389,0.408142188,0.423802213,0.401370731,0.396042694,0.380123049,0.391799288,0.379082883,
"Congo, Dem. Rep.",COD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.145321381,0.14286633,0.143112188,0.140184486,0.143388086,0.137247997,0.131243478,0.132477276,0.129333822,0.138136134,0.132499228,0.137619241,0.107409824,0.136039966,0.128520072,0.116156129,0.105376704,0.112153841,0.112757117,0.103841235,0.091843698,0.04995278,0.041502555,0.038611448,0.058244944,0.052102341,0.056505939,0.055759406,0.054028111,0.048275538,0.037148981,0.034987674,0.035601513,0.041887207,0.038845399,0.04223002,0.042083012,0.045104056,0.044904025,0.042301062,0.042944421,0.04753469,0.041160545,0.05533228,0.068696139,0.043078634,0.032039243,0.03593337,0.034456204,0.036090289,0.03602667,0.035404315,0.038008938,0.035915584,
"Congo, Rep.",COG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.290176712,1.433410199,1.330805641,5.841374993,8.142761712,4.895478393,4.616593441,1.446150314,0.874898246,0.776506214,0.996782368,1.095328328,1.243332653,1.255947098,1.208985321,1.192874704,1.128594616,1.119500905,1.075388416,1.046007924,1.001655073,0.993333004,0.941747554,0.902384626,0.802014407,0.992921885,1.162522088,1.171835773,1.363894581,1.374504843,1.431610947,1.344064254,0.853266308,1.034926183,1.015101721,1.171466346,1.255326185,1.071316416,1.077350598,1.148224373,1.185691652,1.052253888,0.944762628,1.119639521,1.060355153,1.127966382,1.070322924,1.033580383,1.164756987,1.282256487,1.280873927,1.191205365,1.279116317,1.172721149,
Colombia,COL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.386320499,1.367703396,1.369372063,1.380872724,1.398587311,1.470709941,1.535411867,1.542148902,1.607986297,1.581180097,1.574000772,1.557177563,1.543294651,1.582061108,1.57173785,1.590913362,1.5757396,1.610093711,1.59389222,1.609845508,1.643698723,1.665033555,1.69348439,1.754698471,1.706744107,1.752338843,1.694694132,1.806202173,1.803455822,1.546277775,1.600775279,1.56644815,1.482060118,1.447579915,1.427081722,1.44914746,1.362490585,1.395972659,1.377939728,1.440232225,1.468908846,1.564175956,1.554613163,1.753541114,1.764637452,1.778216025,1.809812454,1.624276938,1.672658743,1.657179708,1.597173707,1.718125396,1.773562939,1.927761453,
Comoros,COM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.089686099,0.086951343,0.08382133,0.08369913,0.087386496,0.087593677,0.088055979,0.088107446,0.086877691,0.097013036,0.09238395,0.086072393,0.077840841,0.082781232,0.077852541,0.075447017,0.042572586,0.122551707,0.109322792,0.098590866,0.088394857,0.104048679,0.086645611,0.083178166,0.081511256,0.082146657,0.083749577,0.082516538,0.102400904,0.103634628,0.169564244,0.176163152,0.17855769,0.227098024,0.241258886,0.229129863,0.270027598,0.1732782,0.170187206,0.207182213,0.239143847,0.212706719,0.216246351,0.253952933,0.217848695,0.233664794,0.26747881,0.337267682,0.361202193,0.40491852,0.41687288,0.415926197,0.380250016,0.37359461,
Cabo Verde,CPV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.521041388,0.510124266,0.501704855,0.514870899,0.550946888,0.56629622,0.580052027,0.594244871,0.597506856,0.682671842,0.662231172,0.62468354,0.245849413,0.265360399,0.308316667,0.302851467,0.09650537,0.14133702,0.172495163,0.188687966,0.143036747,0.174993369,0.170049439,0.162203177,0.186237897,0.182729656,0.214765227,0.211415025,0.211922216,0.21499645,0.623404814,0.701292438,0.769089126,0.760906074,0.812107558,1.253311071,1.359612657,1.506479373,1.45346112,1.402968738,1.478076989,1.720412868,1.481770859,1.447215579,1.515246152,1.530267724,1.604513866,1.695285371,1.704469094,1.805276753,1.895939022,1.921420539,1.995416948,1.926556149,
Costa Rica,CRI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.779466967,0.765935996,0.836528659,0.921319913,0.881526816,0.941884696,0.944466224,1.159306584,1.21977823,1.184187338,1.041774292,0.938763033,0.78089168,0.771206938,0.778903844,0.798900322,0.811439378,0.833235674,0.859707362,0.946965777,0.933720216,0.984424341,1.2915246,1.266097569,1.449615516,1.404739113,1.31032964,1.263280683,1.366936676,1.336422843,1.300162352,1.377019951,1.382386606,1.463304198,1.468377492,1.490833654,1.597189761,1.757822845,1.719572906,1.628208955,1.590311772,1.671622378,1.639131257,1.684680312,1.689909566,1.612689647,1.693754548,1.707815534,1.705125118,1.641486749,1.426270082,1.584687553,1.591966571,1.679220061,
Caribbean small states,CSS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,3.540789123,3.47959067,3.452706336,3.576738463,3.405325578,3.31513307,3.524258208,3.816750243,3.859232478,3.774173332,3.990748104,3.992580037,4.114845569,4.100274376,4.259314565,4.333889429,4.254481203,4.321729562,4.560172536,4.58789861,4.685017493,4.732684117,4.720461737,4.601789055,5.05985165,4.971684049,5.239549732,5.296564468,6.121002858,6.17003492,6.176260272,6.782696239,7.10289848,7.927765805,8.345086188,9.974964613,10.80256985,11.04474298,10.81783462,10.4811089,11.43462003,11.27752757,10.6452372,10.42050581,10.41768827,10.30297453,9.744126977,9.310695488,9.244274397,9.594038802,8.731590729,8.51225239,8.317394176,8.178226794,
Cuba,CUB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,2.48081962,2.457856229,2.377582108,2.526328618,2.705377098,2.750649122,2.874663497,3.109196927,3.311260938,3.335707859,3.406842937,3.416804409,3.375998885,3.606806748,3.775079048,3.484434927,3.517095986,3.797213484,3.922786155,3.960337761,3.636298993,2.810553443,2.217035156,2.017298908,2.066733107,2.191240894,2.36538737,2.580357365,2.524615051,2.586488901,2.609732248,2.496336188,2.37638961,2.301152526,2.25233113,2.329959972,2.377016549,2.453480345,2.368718009,2.387089046,2.496767179,2.456897364,2.559802887,2.575099129,2.385693495,2.613785375,2.429632762,2.355405652,2.391352794,2.193924651,1.932624897,1.901454824,1.88498547,2.002462629,
Curacao,CUW,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,2.424645812,2.459902685,3.017681061,3.063193439,2.737532408,3.328981723,3.03030303,3.363124793,3.382717619,3.363708642,3.325721646,3.239318626,3.12,3.143177875,3.5787621,3.559369724,3.775284948,4.087028128,4.488330341,4.430328857,4.423247048,4.165750714,4.063449914,3.596210302,4.047588671,4.061936903,3.86609261,3.812283713,3.759276312,3.672552502,3.314513283,3.168731291,3.354189208,3.41876451,3.07152937,3.131144738,3.398158899,4.121802484,4.345956091,4.312212551,4.558309765,3.578750495,3.332399888,3.684255392,3.848071809,4.058920866,4.161648177,4.344929108,4.090019866,5.593595437,4.449362297,4.82255948,4.7422162,4.901558093,
Cyprus,CYP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,3.347769544,3.339652932,4.028965469,4.16195526,3.199679158,3.281139815,3.974883389,4.187971537,4.319381658,4.572953395,4.787022235,4.545408358,4.544168891,4.455017851,4.452312834,4.302610365,4.706602701,5.3780878,5.369371015,5.596588717,5.88380049,6.459151079,6.772827735,6.954798471,7.090249767,6.791276175,7.067557282,7.03189062,7.233299947,7.38418056,7.525955847,7.257861257,7.310482556,7.846417031,7.651528921,7.629389925,7.597176831,7.745121253,7.784965711,7.4696382,7.016570079,6.677493888,6.110192492,5.439249258,5.67157125,5.621146993,5.836739115,5.869446493,5.675997472,5.607882668,5.222818713,5.241139323,5.396921968,5.340838796,
Czechia,CZE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,19.09968999,19.18682706,19.1005603,18.79837731,16.99608518,17.60126141,18.01788456,18.94016299,18.62621311,19.48205952,18.78005391,18.85002521,19.0161424,19.06279979,19.29837265,19.03323538,18.83485056,18.81051689,18.4082684,17.67053358,16.01532126,14.56572381,13.99088857,13.53795382,13.00233888,12.93565675,13.31969849,13.00545383,12.43045108,11.64084303,12.9022318,12.94187257,12.4937383,12.81757167,12.89844045,12.63729021,12.77333856,12.84900573,12.14440263,11.46190478,11.55092268,11.25304018,10.84820972,10.41687908,10.18805366,10.26778819,10.39227236,10.41820246,10.28594926,9.679952998,8.823411191,9.437488268,9.317035288,8.33141109,
Germany,DEU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,13.87574985,13.75788661,14.04641052,14.66644538,14.21480422,13.48059222,14.33467476,14.09220472,14.5894538,15.22504379,14.50528874,14.02875478,13.45582545,13.6896713,13.94497351,13.98393481,13.89845523,13.77509638,13.64111712,13.34288103,12.75327924,12.39828767,11.63542298,11.45501062,11.24291102,11.15134958,11.47161861,11.06629529,11.05401349,10.60926945,10.60357268,10.75675904,10.55070286,10.6413651,10.46732729,10.21104889,10.3895651,10.05262029,10.11270392,9.383778408,9.970763148,9.823081495,9.952833184,10.14659633,9.622117124,9.614638071,9.589879346,9.375469485,9.012815294,8.388297676,7.7266146,8.147065538,7.870139121,6.948000465,
Djibouti,DJI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,4.901670398,4.586943069,4.258492927,4.105935029,4.108237762,3.916477695,3.694682691,3.467222805,3.20357389,3.403467175,3.12140325,2.269659843,2.0233692,1.606264866,1.24331798,1.181562852,1.043530883,1.414395718,1.190655552,2.344488922,1.679268659,1.936326241,1.671379051,1.675552915,1.681000782,1.694272707,1.716824915,1.671735011,1.636514945,1.627548611,0.989940026,0.972627195,0.97841307,1.008089547,0.957725475,0.899701728,0.853856904,0.856118958,0.907997231,0.80118307,0.876752618,0.667223301,0.835068534,0.9000593,0.883499532,0.793580009,0.711991388,0.629289154,0.670129734,0.649852256,0.664864258,0.707069266,0.658255767,0.649814735,
Dominica,DMA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.110291984,0.109302192,0.131316015,0.131756039,0.116751769,0.139723348,0.126359054,0.138110101,0.137506188,0.135692649,0.134094112,0.19455786,0.182973806,0.181026739,0.201232375,0.202107493,0.175055317,0.260479,0.301665534,0.310749362,0.305915809,0.308820134,0.311575911,0.558812092,0.736934525,0.847860197,0.930701628,0.907661005,0.52224987,0.898794831,0.808629271,0.81712746,0.741585853,0.840495542,0.895861557,0.880204848,0.933058164,1.115517016,1.068928457,1.08910316,1.122583831,0.861656988,0.78561301,0.859212508,0.950648686,1.028263031,1.116283079,1.010277972,1.098659313,1.23895109,1.012238616,1.123478468,1.134289049,1.201323109,
Denmark,DNK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,12.56978179,11.62257416,11.96659345,11.70538173,10.38234221,10.80412865,11.90250515,12.20074447,12.15074189,12.78949484,12.66202579,10.65176864,11.10762221,10.42348538,10.74921664,12.26965024,12.37659978,11.97765019,11.20741216,10.0932394,10.19774792,12.23908668,11.09744613,11.50809039,12.23380675,11.57723709,14.06301716,12.15674729,11.36059804,10.76367221,9.954985527,10.21765576,10.09598151,11.07564797,10.01735028,9.349725211,10.78149116,9.86619275,9.216871714,8.771006112,8.752590947,7.80664894,6.901833688,7.184254413,6.41524947,5.995196959,6.233648335,5.82350676,5.808856476,5.194359818,4.766725132,5.019163414,4.767291819,4.50195327,
Dominican Republic,DOM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.882460579,0.868743748,1.087624087,1.061409256,1.104575173,1.116435522,1.116109863,1.175160753,1.16732167,1.202660613,1.207462965,1.120789414,1.064904045,1.205921739,1.239489652,1.065454052,1.165858698,1.311967273,1.288337616,1.343745158,1.125257056,1.154283518,1.312861247,1.27142122,1.457510462,1.520819613,1.606531843,1.79626375,2.020285037,2.155014416,2.21432657,2.194928765,2.373886369,2.092494728,1.913410944,2.036436939,2.202601105,2.194262948,2.16381685,2.045802771,2.13037955,2.123587858,2.172483328,2.106832631,2.103023713,2.287368581,2.356543142,2.229253773,2.376245043,2.618366753,2.443637982,2.666990067,2.639560335,2.766751991,
Algeria,DZA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.42854044,1.632116069,2.436468051,3.20212777,2.636560923,2.322108434,2.86876789,3.064734273,3.276071582,3.183705626,3.07427662,2.809548495,2.861418288,2.879300948,2.931486972,3.257107785,3.295104671,3.081016826,3.025325747,2.956793486,2.843625484,2.893335706,3.183843758,3.041850423,2.910014993,2.944016076,2.807352891,2.691774224,2.709740454,2.787675171,2.845473222,2.739130403,2.824621778,2.999221341,2.961289477,3.062497733,3.137715621,3.185550171,3.265718682,3.270894462,3.277714338,3.381668929,3.725741952,3.792954428,3.953849699,4.119541237,3.940941459,3.995063577,4.113293872,4.195662428,3.90292777,4.015587285,4.104114245,3.906869951,
